tmdb_id,success,outer_fold,probability_success,threshold,prediction,title,release_year,budget,revenue,revenue_to_budget,error_type,distance_to_target_boundary
614479,1,3,0.9130250215530396,0.53,1,Insidious: The Red Door,2023,16000000.0,189086877.0,11.8179298125,correct,9.8179298125
614696,1,3,0.1463809162378311,0.53,0,#Alive,2020,6300000.0,13416285.0,2.1295690476190474,false_negative,0.12956904761904742
615453,1,4,0.4407261610031128,0.51,0,Ne Zha,2019,22000000.0,742718496.0,33.75993163636364,false_negative,31.75993163636364
615457,1,4,0.8186324834823608,0.51,1,Nobody,2021,16000000.0,57512470.0,3.594529375,correct,1.594529375
615656,1,5,0.682059109210968,0.57,1,Meg 2: The Trench,2023,129000000.0,398500317.0,3.0891497441860465,correct,1.0891497441860465
615777,0,1,0.766551673412323,0.56,1,Babylon,2022,78000000.0,65267446.0,0.8367621282051282,false_positive,1.163237871794872
616037,1,4,0.5402070879936218,0.51,1,Thor: Love and Thunder,2022,250000000.0,760928081.0,3.043712324,correct,1.043712324
617126,1,4,0.5314445495605469,0.51,1,The Fantastic 4: First Steps,2025,229600000.0,521858728.0,2.272903867595818,correct,0.2729038675958182
619264,0,5,0.6230628490447998,0.57,1,The Platform,2019,1203235.0,1090116.0,0.905987608405673,false_positive,1.094012391594327
619803,1,5,0.4424733519554138,0.57,0,The Roundup,2022,7600000.0,101166707.0,13.311408815789472,false_negative,11.311408815789472
624860,0,2,0.4498804807662964,0.54,0,The Matrix Resurrections,2021,190000000.0,156497322.0,0.8236701157894737,correct,1.1763298842105263
629542,1,3,0.8151218295097351,0.53,1,The Bad Guys,2022,80000000.0,250162278.0,3.127028475,correct,1.127028475
631843,1,5,0.8887468576431274,0.57,1,Old,2021,18000000.0,90146510.0,5.008139444444445,correct,3.0081394444444447
634429,1,3,0.2064691483974456,0.53,0,Shin Ultraman,2022,5500000.0,34441594.0,6.262108,false_negative,4.262108
634649,1,5,0.816856324672699,0.57,1,Spider-Man: No Way Home,2021,200000000.0,2019206586.0,10.09603293,correct,8.09603293
635302,1,2,0.581553041934967,0.54,1,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,15700000.0,523542183.0,33.34663585987261,correct,31.346635859872613
637649,1,1,0.5733862519264221,0.56,1,Wrath of Man,2021,40000000.0,103966489.0,2.599162225,correct,0.5991622250000002
639933,0,3,0.345205157995224,0.53,0,The Northman,2022,70000000.0,69633110.0,0.9947587142857144,correct,1.0052412857142856
640146,0,1,0.8215682506561279,0.56,1,Ant-Man and the Wasp: Quantumania,2023,326600000.0,476071180.0,1.4576582363747703,false_positive,0.5423417636252297
646380,0,2,0.5787686705589294,0.54,1,Don't Look Up,2021,75000000.0,791863.0,0.0105581733333333,false_positive,1.9894418266666667
646385,1,1,0.9571763277053832,0.56,1,Scream,2022,24000000.0,138874789.0,5.786449541666666,correct,3.7864495416666664
653346,1,1,0.3860701620578766,0.56,0,Kingdom of the Planet of the Apes,2024,160000000.0,397378150.0,2.4836134375,false_negative,0.48361343749999985
660120,1,5,0.3192366659641266,0.57,0,The Worst Person in the World,2021,5000000.0,12687507.0,2.5375014,false_negative,0.5375014
661374,0,1,0.6668894290924072,0.56,1,Glass Onion: A Knives Out Mystery,2022,40000000.0,15000000.0,0.375,false_positive,1.625
663712,1,2,0.7029982209205627,0.54,1,Terrifier 2,2022,250000.0,15815602.0,63.262408,correct,61.262408
666277,1,5,0.8260968327522278,0.57,1,Past Lives,2023,12000000.0,28126646.0,2.3438871666666667,correct,0.34388716666666674
667538,1,1,0.0500013977289199,0.56,0,Transformers: Rise of the Beasts,2023,195000000.0,441381193.0,2.263493297435897,false_negative,0.2634932974358968
670292,0,4,0.5356543660163879,0.51,1,The Creator,2023,80000000.0,104272136.0,1.3034017,false_positive,0.6965983
675353,1,4,0.8200936317443848,0.51,1,Sonic the Hedgehog 2,2022,110000000.0,405421518.0,3.685650163636363,correct,1.685650163636363
675445,1,3,0.6771548986434937,0.53,1,PAW Patrol: The Movie,2021,26000000.0,144327371.0,5.55105273076923,correct,3.5510527307692303
682507,1,3,0.8165619373321533,0.53,1,Where the Crawdads Sing,2022,24000000.0,144353965.0,6.014748541666667,correct,4.014748541666667
693134,1,4,0.8942322731018066,0.51,1,Dune: Part Two,2024,190000000.0,714844358.0,3.7623387263157895,correct,1.7623387263157895
695721,1,1,0.8322210907936096,0.56,1,The Hunger Games: The Ballad of Songbirds & Snakes,2023,100000000.0,337371917.0,3.37371917,correct,1.3737191700000002
698508,0,1,0.4802368283271789,0.56,0,Redeeming Love,2022,30000000.0,9464198.0,0.3154732666666666,correct,1.6845267333333334
698687,0,3,0.2522944808006286,0.53,0,Transformers One,2024,75000000.0,129408392.0,1.7254452266666669,correct,0.2745547733333331
701387,0,3,0.3910606205463409,0.53,0,Bugonia,2025,55000000.0,43500000.0,0.7909090909090909,correct,1.209090909090909
713704,1,3,0.8575420379638672,0.53,1,Evil Dead Rise,2023,15000000.0,147256372.0,9.817091466666668,correct,7.8170914666666675
718789,0,4,0.2717387676239013,0.51,0,Lightyear,2022,200000000.0,226425420.0,1.1321271,correct,0.8678729000000001
718930,1,3,0.2960481345653534,0.53,0,Bullet Train,2022,90000000.0,239268602.0,2.658540022222222,false_negative,0.6585400222222222
724495,0,1,0.3132968246936798,0.56,0,The Woman King,2022,50000000.0,97562514.0,1.95125028,correct,0.048749719999999996
725201,0,3,0.1052755936980247,0.53,0,The Gray Man,2022,200000000.0,454023.0,0.002270115,correct,1.997729885
744275,0,3,0.8215551376342773,0.53,1,After We Fell,2021,14000000.0,21753705.0,1.5538360714285715,false_positive,0.4461639285714285
746036,0,2,0.4579801857471466,0.54,0,The Fall Guy,2024,125000000.0,181073291.0,1.448586328,correct,0.551413672
748783,1,4,0.9049960374832152,0.51,1,The Garfield Movie,2024,60000000.0,254907482.0,4.248458033333334,correct,2.2484580333333337
752623,1,3,0.2111529409885406,0.53,0,The Lost City,2022,74000000.0,192907684.0,2.606860594594594,false_negative,0.6068605945945942
756999,1,4,0.8238050937652588,0.51,1,The Black Phone,2022,16000000.0,161441914.0,10.090119625,correct,8.090119625
760104,1,3,0.7930426597595215,0.53,1,X,2022,1000000.0,14745049.0,14.745049,correct,12.745049
762441,1,1,0.3421216607093811,0.56,0,A Quiet Place: Day One,2024,67000000.0,261907653.0,3.909069447761194,false_negative,1.909069447761194
762504,1,4,0.5806456208229065,0.51,1,Nope,2022,68000000.0,171932082.0,2.5284129705882354,correct,0.5284129705882354
762509,1,1,0.5720880627632141,0.56,1,Mufasa: The Lion King,2024,200000000.0,722631756.0,3.61315878,correct,1.61315878
763215,0,2,0.1006675437092781,0.54,0,Damsel,2024,60000000.0,5000.0,8.333333333333333e-05,correct,1.9999166666666666
776503,0,2,0.6934661269187927,0.54,1,CODA,2021,10000000.0,1905058.0,0.1905058,false_positive,1.8094942
785084,1,4,0.6181433200836182,0.51,1,The Whale,2022,3000000.0,57615635.0,19.205211666666667,correct,17.205211666666667
785663,0,4,0.0938603207468986,0.51,0,Old Henry,2021,1500000.0,77463.0,0.051642,correct,1.948358
786892,0,5,0.4784369766712188,0.57,0,Furiosa: A Mad Max Saga,2024,168000000.0,174287546.0,1.037425869047619,correct,0.962574130952381
787459,1,2,0.2395552545785904,0.54,0,"Dad, I'm Sorry",2021,954000.0,17130489.0,17.95648742138365,false_negative,15.956487421383649
787699,1,1,0.8251228928565979,0.56,1,Wonka,2023,125000000.0,634502312.0,5.076018496,correct,3.0760184959999997
796185,0,1,0.3368381261825561,0.56,0,The Three Musketeers: D'Artagnan,2023,27500000.0,31843086.0,1.1579304,correct,0.8420696000000001
798645,0,5,0.3306215107440948,0.57,0,The Running Man,2025,110000000.0,69000000.0,0.6272727272727273,correct,1.3727272727272726
799379,0,3,0.3839997351169586,0.53,0,Project Wolf Hunting,2022,9000000.0,20541.0,0.0022823333333333,correct,1.9977176666666667
799583,0,1,0.2997374832630157,0.56,0,The Ministry of Ungentlemanly Warfare,2024,60000000.0,29768915.0,0.4961485833333333,correct,1.5038514166666668
800158,0,3,0.2597850263118744,0.53,0,The Killer,2023,175000000.0,362113.0,0.0020692171428571,correct,1.9979307828571429
803796,0,5,0.2283919006586074,0.57,0,KPop Demon Hunters,2025,100000000.0,24619953.0,0.24619953,correct,1.75380047
812583,0,2,0.3536083996295929,0.54,0,Wake Up Dead Man: A Knives Out Mystery,2025,210000000.0,4000000.0,0.019047619047619,correct,1.980952380952381
822119,1,1,0.68471759557724,0.56,1,Captain America: Brave New World,2025,180000000.0,415101577.0,2.3061198722222223,correct,0.30611987222222226
823464,1,5,0.7418850064277649,0.57,1,Godzilla x Kong: The New Empire,2024,150000000.0,571750016.0,3.811666773333333,correct,1.8116667733333331
838240,0,4,0.4384098052978515,0.51,0,Robot Dreams,2023,5300000.0,4656348.0,0.8785562264150943,correct,1.1214437735849057
840705,1,2,0.7236663103103638,0.54,1,Blink Twice,2024,20000000.0,46393906.0,2.3196953,correct,0.3196952999999998
842675,1,3,0.3341196775436401,0.53,0,The Wandering Earth II,2023,73800000.0,665000000.0,9.010840108401084,false_negative,7.010840108401084
845781,0,2,0.2194154411554336,0.54,0,Red One,2024,250000000.0,185700759.0,0.742803036,correct,1.257196964
854239,0,1,0.6675201058387756,0.56,1,Till,2022,33000000.0,11498884.0,0.3484510303030303,false_positive,1.6515489696969696
856289,1,2,0.4471806287765503,0.54,0,Creation of the Gods I: Kingdom of Storms,2023,85000000.0,369081777.0,4.342138552941177,false_negative,2.3421385529411767
858024,1,4,0.8463088274002075,0.51,1,Hamnet,2025,30000000.0,107756183.0,3.5918727666666665,correct,1.5918727666666665
866398,1,3,0.795102596282959,0.53,1,The Beekeeper,2024,35000000.0,162619535.0,4.646272428571429,correct,2.6462724285714287
870028,0,3,0.6988941431045532,0.53,1,The Accountant²,2025,80000000.0,103223366.0,1.290292075,false_positive,0.709707925
872585,1,5,0.6751296520233154,0.57,1,Oppenheimer,2023,100000000.0,952000000.0,9.52,correct,7.52
877269,0,2,0.1325092613697052,0.54,0,Strange World,2022,180000000.0,73621640.0,0.4090091111111111,correct,1.5909908888888888
882569,0,2,0.2271697968244552,0.54,0,Guy Ritchie's The Covenant,2023,55000000.0,21948551.0,0.3990645636363636,correct,1.6009354363636363
882598,1,4,0.8849433660507202,0.51,1,Smile,2022,17000000.0,217408513.0,12.78873605882353,correct,10.78873605882353
884605,0,5,0.8611149191856384,0.57,1,No Hard Feelings,2023,45000000.0,83000000.0,1.8444444444444448,false_positive,0.15555555555555522
889737,0,3,0.5598462224006653,0.53,1,Joker: Folie à Deux,2024,190000000.0,207500287.0,1.0921067736842105,false_positive,0.9078932263157895
893723,1,2,0.9270396828651428,0.54,1,PAW Patrol: The Mighty Movie,2023,30000000.0,202231360.0,6.741045333333333,correct,4.741045333333333
901362,1,1,0.8744458556175232,0.56,1,Trolls Band Together,2023,95000000.0,210231405.0,2.212962157894737,correct,0.21296215789473694
911430,1,3,0.8247288465499878,0.53,1,F1,2025,300000000.0,634142436.0,2.11380812,correct,0.11380811999999985
912649,1,4,0.8922862410545349,0.51,1,Venom: The Last Dance,2024,120000000.0,478937618.0,3.991146816666667,correct,1.9911468166666668
913290,1,4,0.248299703001976,0.51,0,Barbarian,2022,4500000.0,45400000.0,10.088888888888889,false_negative,8.088888888888889
915935,1,1,0.704241931438446,0.56,1,Anatomy of a Fall,2023,6600000.0,36000000.0,5.454545454545454,correct,3.454545454545454
916224,1,2,0.8309174180030823,0.54,1,Suzume,2022,13000000.0,314992206.0,24.23016969230769,correct,22.23016969230769
917496,1,5,0.8041163682937622,0.57,1,Beetlejuice Beetlejuice,2024,99000000.0,452000435.0,4.565660959595959,correct,2.5656609595959594
926393,1,1,0.6075035929679871,0.56,1,The Equalizer 3,2023,70000000.0,191067560.0,2.7295365714285715,correct,0.7295365714285715
929590,1,2,0.280871570110321,0.54,0,Civil War,2024,50000000.0,126542249.0,2.53084498,false_negative,0.5308449799999999
930564,0,1,0.2674221992492676,0.56,0,Saltburn,2023,20000000.0,21013738.0,1.0506869,correct,0.9493130999999999
933260,1,2,0.7701138257980347,0.54,1,The Substance,2024,17500000.0,77316812.0,4.418103542857143,correct,2.4181035428571427
934433,1,5,0.9035777449607848,0.57,1,Scream VI,2023,33000000.0,169063850.0,5.12314696969697,correct,3.12314696969697
937278,1,5,0.5253332853317261,0.57,0,A Man Called Otto,2022,50000000.0,113360085.0,2.2672017,false_negative,0.2672017000000002
937287,0,1,0.645291805267334,0.56,1,Challengers,2024,55000000.0,94182533.0,1.712409690909091,false_positive,0.2875903090909091
939243,1,2,0.7276983261108398,0.54,1,Sonic the Hedgehog 3,2024,122000000.0,492162604.0,4.034119704918033,correct,2.034119704918033
940551,1,2,0.369939386844635,0.54,0,Migration,2023,72000000.0,298776052.0,4.149667388888889,false_negative,2.149667388888889
940721,1,1,0.8187984228134155,0.56,1,Godzilla Minus One,2023,15000000.0,113676322.0,7.578421466666667,correct,5.578421466666667
945961,1,2,0.6599678993225098,0.54,1,Alien: Romulus,2024,80000000.0,350865342.0,4.385816775,correct,2.3858167750000003
949423,1,3,0.4422118365764618,0.53,0,Pearl,2022,1000000.0,9847490.0,9.84749,false_negative,7.8474900000000005
950387,1,3,0.7864508628845215,0.53,1,A Minecraft Movie,2025,150000000.0,960387780.0,6.4025852,correct,4.4025852
950652,0,2,0.0687568113207817,0.54,0,Granite Jaw,2021,20.0,20.0,1.0,correct,1.0
951572,0,3,0.2510309517383575,0.53,0,The Tub,2018,100.0,100.0,1.0,correct,1.0
952260,0,3,0.1479193866252899,0.53,0,Birth,2020,100.0,100.0,1.0,correct,1.0
952268,0,5,0.0622121952474117,0.57,0,Sink,2020,100.0,100.0,1.0,correct,1.0
967941,1,5,0.8225630521774292,0.57,1,Wicked: For Good,2025,150000000.0,539042601.0,3.59361734,correct,1.5936173400000002
968051,1,5,0.920395016670227,0.57,1,The Nun II,2023,38500000.0,269670590.0,7.004430909090909,correct,5.004430909090909
969492,0,1,0.5410528779029846,0.56,0,Land of Bad,2024,18000000.0,7021101.0,0.3900611666666667,correct,1.6099388333333333
975511,0,4,0.2177875190973281,0.51,0,The Return,2024,20000000.0,3300444.0,0.1650222,correct,1.8349777999999999
976573,1,4,0.4892728924751282,0.51,0,Elemental,2023,200000000.0,496444308.0,2.48222154,false_negative,0.48222153999999984
976893,0,3,0.6638168692588806,0.53,1,Perfect Days,2023,14000000.0,24094016.0,1.7210011428571428,false_positive,0.2789988571428572
980477,1,1,0.6685680747032166,0.56,1,Ne Zha 2,2025,80000000.0,2259822417.0,28.2477802125,correct,26.2477802125
980489,1,3,0.482549250125885,0.53,0,Gran Turismo,2023,60000000.0,121700000.0,2.0283333333333333,false_negative,0.02833333333333332
985939,1,3,0.7868359088897705,0.53,1,Fall,2022,3000000.0,17363261.0,5.787753666666666,correct,3.7877536666666662
986056,1,2,0.5592047572135925,0.54,1,Thunderbolts*,2025,180000000.0,382436917.0,2.124649538888889,correct,0.12464953888888886
991494,1,3,0.8856544494628906,0.53,1,The SpongeBob Movie: Search for SquarePants,2025,64000000.0,163197450.0,2.54996015625,correct,0.54996015625
1007734,0,1,0.901521623134613,0.56,1,Nobody 2,2025,25000000.0,43285109.0,1.73140436,false_positive,0.26859564
1008042,1,2,0.8949809670448303,0.54,1,Talk to Me,2023,4500000.0,91959188.0,20.43537511111111,correct,18.43537511111111
1011985,1,5,0.7759299278259277,0.57,1,Kung Fu Panda 4,2024,80000000.0,548040835.0,6.8505104375,correct,4.8505104375
1022787,0,4,0.3176652789115906,0.51,0,Elio,2025,150000000.0,154291182.0,1.02860788,correct,0.97139212
1022789,1,4,0.5901350378990173,0.51,1,Inside Out 2,2024,200000000.0,1698863816.0,8.49431908,correct,6.49431908
1022796,0,4,0.1855539977550506,0.51,0,Wish,2023,175000000.0,254997360.0,1.4571277714285715,correct,0.5428722285714285
1034541,1,4,0.8721182346343994,0.51,1,Terrifier 3,2024,2000000.0,90322103.0,45.1610515,correct,43.1610515
1035048,0,2,0.2766238451004028,0.54,0,Elevation,2024,18000000.0,3300000.0,0.1833333333333333,correct,1.8166666666666667
1035259,1,2,0.9122297167778016,0.54,1,The Naked Gun,2025,42000000.0,102147396.0,2.432080857142857,correct,0.43208085714285716
1037113,0,4,0.3267775475978851,0.51,0,Snack Shack,2024,3000000.0,455708.0,0.1519026666666666,correct,1.8480973333333335
1038392,1,4,0.8745472431182861,0.51,1,The Conjuring: Last Rites,2025,55000000.0,499256445.0,9.07738990909091,correct,7.077389909090909
1054867,0,1,0.315436452627182,0.56,0,One Battle After Another,2025,175000000.0,209377100.0,1.1964405714285715,correct,0.8035594285714285
1061474,1,5,0.8621542453765869,0.57,1,Superman,2025,225000000.0,618723803.0,2.749883568888889,correct,0.749883568888889
1062722,0,4,0.2500222325325012,0.51,0,Frankenstein,2025,120000000.0,480678.0,0.00400565,correct,1.99599435
1064028,0,2,0.4022628664970398,0.54,0,Subservience,2024,4400000.0,262793.0,0.0597256818181818,correct,1.9402743181818183
1064213,1,5,0.8538702130317688,0.57,1,Anora,2024,6000000.0,56286295.0,9.381049166666669,correct,7.381049166666669
1071215,1,4,0.8692976832389832,0.51,1,Thanksgiving,2023,15000000.0,46553280.0,3.103552,correct,1.103552
1072790,1,4,0.6280202269554138,0.51,1,Anyone but You,2023,25000000.0,214891370.0,8.5956548,correct,6.5956548
1078605,1,2,0.9328502416610718,0.54,1,Weapons,2025,38000000.0,269972492.0,7.104539263157895,correct,5.104539263157895
1079091,1,1,0.6929377317428589,0.56,1,It Ends with Us,2024,55000000.0,351441044.0,6.389837163636364,correct,4.389837163636364
1079485,1,4,0.9080024361610411,0.51,1,Winnie-the-Pooh: Blood and Honey 2,2024,415000.0,7582541.0,18.27118313253012,correct,16.27118313253012
1084199,1,5,0.557158350944519,0.57,0,Companion,2025,10000000.0,36869122.0,3.6869122,false_negative,1.6869122
1084242,1,1,0.8791665434837341,0.56,1,Zootopia 2,2025,150000000.0,1868208796.0,12.454725306666669,correct,10.454725306666669
1084736,0,5,0.4486022889614105,0.57,0,The Count of Monte Cristo,2024,46000000.0,75360860.0,1.6382795652173914,correct,0.3617204347826086
1086747,0,5,0.8520004153251648,0.57,1,The Watchers,2024,30000000.0,51147812.0,1.7049270666666667,false_positive,0.2950729333333333
1087192,1,5,0.7534306049346924,0.57,1,How to Train Your Dragon,2025,150000000.0,636351148.0,4.242340986666667,correct,2.242340986666667
1097549,1,1,0.8724483251571655,0.56,1,Babygirl,2024,20000000.0,60934894.0,3.0467447,correct,1.0467447
1100782,1,5,0.8844903111457825,0.57,1,Smile 2,2024,28000000.0,138128854.0,4.9331733571428575,correct,2.9331733571428575
1100988,1,1,0.7723753452301025,0.56,1,28 Years Later,2025,60000000.0,151308832.0,2.5218138666666667,correct,0.5218138666666667
1114513,1,4,0.6607359051704407,0.51,1,Speak No Evil,2024,15000000.0,77239314.0,5.1492876,correct,3.1492876
1138194,1,3,0.6120618581771851,0.53,1,Heretic,2024,10000000.0,51913394.0,5.1913394,correct,3.1913394000000004
1151031,1,5,0.7840908765792847,0.57,1,Bring Her Back,2025,15000000.0,39410222.0,2.6273481333333333,correct,0.6273481333333333
1153714,0,4,0.4735512435436249,0.51,0,Death of a Unicorn,2025,15000000.0,16423085.0,1.0948723333333332,correct,0.9051276666666668
1160018,0,2,0.4683707356452942,0.54,0,Kill,2024,4800000.0,5600000.0,1.1666666666666667,correct,0.8333333333333333
1167307,0,3,0.4659773409366607,0.53,0,David,2025,60900000.0,85865995.0,1.40995065681445,correct,0.59004934318555
